date	x	y	T	CO2.flux
26/01/2015	428139	4520319	56.1	20112.71
26/01/2015	427702	4520103	77.3	18278.35
26/01/2015	428119	4519933	24.5	18526.55
26/01/2015	428155	4520359	41.9	24219.56
26/01/2015	427776	4520124	70.3	24424.71
26/01/2015	427753	4519818	76.3	25200.81
26/01/2015	427672	4520074	91.7	25691.78
26/01/2015	428099	4520390	65.3	25744.58
26/01/2015	427532	4520420	87.8	27525.61
26/01/2015	427722	4520154	92.6	29656.27
26/01/2015	427774	4520022	24.3	32197.25
20/03/2015	427584	4519771	13.5	43.97
20/03/2015	427613	4519809	14	124.74
20/03/2015	427619	4519829	13.2	101.58
20/03/2015	427653	4519831	13.1	125.75
20/03/2015	427677	4519795	14.1	36.2
20/03/2015	427656	4519871	12.8	149.32
20/03/2015	427600	4519837	13.1	52.75
20/03/2015	427552	4519861	13.1	44.24
20/03/2015	427565	4519822	13	32.82
20/03/2015	427519	4519835	13.6	41.2
20/03/2015	427455	4519847	14.3	59.03
20/03/2015	427561	4519804	13.6	40.52
20/03/2015	427580	4519890	14	72.87
20/03/2015	427613	4519914	13.7	53.49
20/03/2015	427678	4519892	15	101.51
20/03/2015	427670	4519938	13.4	43.02
20/03/2015	427719	4519912	13	191.53
20/03/2015	427740	4519859	12.8	23.64
20/03/2015	427724	4519836	37.5	5647.85
20/03/2015	427753	4519821	76.2	27066.6
20/03/2015	427777	4519816	45.9	2912.53
20/03/2015	427716	4519804	14.5	46.06
20/03/2015	427705	4519790	14.9	72.4
20/03/2015	427679	4519842	13.4	56.66
20/03/2015	427616	4519790	16.6	52.14
20/03/2015	427654	4519772	16.1	76.59
20/03/2015	427601	4519770	17.1	36.06
20/03/2015	427645	4519757	21.6	79.36
20/03/2015	427687	4519739	14	54.03
20/03/2015	427673	4519760	56.9	3509.76
20/03/2015	427703	4519751	31.5	2185.29
20/03/2015	427745	4519747	84.8	3399.2
20/03/2015	427767	4519759	15	87.46
20/03/2015	427740	4519767	15.6	84.22
20/03/2015	427781	4519778	16.2	57.34
20/03/2015	427416	4519754	16	70.98
20/03/2015	427426	4519789	16.4	49.03
20/03/2015	427455	4519817	14.6	56.26
20/03/2015	427456	4519790	14.8	157.63
20/03/2015	427451	4519757	19.8	49.98
20/03/2015	427455	4519748	14.1	56.26
20/03/2015	427369	4520713	16.1	39.58
20/03/2015	427344	4520775	15	44.64
20/03/2015	427297	4520735	15.8	41.6
20/03/2015	427355	4520679	15.6	47.21
20/03/2015	427387	4520593	17.8	71.52
20/03/2015	427423	4520638	16.9	19.52
20/03/2015	427285	4519747	17.3	38.02
20/03/2015	428119	4519656	16.8	42.89
20/03/2015	428139	4519632	15.5	28.97
20/03/2015	428119	4519713	17.1	20.87
20/03/2015	428131	4519724	17.5	50.32
20/03/2015	428147	4519662	16.7	35.73
20/03/2015	428260	4519861	17.5	151.82
20/03/2015	428313	4519623	14	50.32
20/03/2015	428145	4519911	75.5	4465.88
20/03/2015	428112	4519891	80	9369.21
20/03/2015	427669	4519708	11	33.63
20/03/2015	427639	4519718	11.7	50.11
20/03/2015	427634	4519687	11.4	23.23
20/03/2015	427706	4519719	13.5	31.07
20/03/2015	427700	4519688	12	24.11
20/03/2015	427761	4519662	12.6	17.69
20/03/2015	427814	4519653	11.6	51.33
20/03/2015	427823	4519720	11.5	13.71
20/03/2015	427864	4519688	12.1	173.37
20/03/2015	427899	4519600	11.5	34.71
20/03/2015	427951	4519632	10.2	24.25
20/03/2015	427796	4519692	12.2	63.89
20/03/2015	428110	4519866	24.1	1363.1
20/03/2015	428093	4519805	20.6	5294.97
20/03/2015	427527	4520563	13.1	18.71
20/03/2015	427550	4520538	13.1	31.95
20/03/2015	427594	4520507	11.6	24.45
20/03/2015	427632	4520460	12.5	28.23
20/03/2015	427685	4520418	12.4	25.46
20/03/2015	427728	4520345	12.6	13.24
20/03/2015	427785	4520315	12.4	9.46
20/03/2015	427820	4520334	12.2	18.03
20/03/2015	427833	4520358	11.3	22.22
20/03/2015	427802	4520343	11.1	12.83
20/03/2015	427848	4520314	12.8	23.37
20/03/2015	427876	4520308	12.1	17.9
20/03/2015	427858	4520333	12	21.41
20/03/2015	427818	4520318	11.1	17.22
20/03/2015	427794	4520297	12.6	13.71
20/03/2015	427804	4520245	11.6	43.02
20/03/2015	427819	4520211	12.2	34.85
20/03/2015	427834	4520255	12.2	23.17
20/03/2015	427848	4520225	12.9	24.85
20/03/2015	427883	4520256	11.7	402.72
20/03/2015	427892	4520228	12.2	94.82
20/03/2015	427868	4520209	11.9	27.28
20/03/2015	427832	4520160	13.3	20.8
20/03/2015	427873	4520179	12.9	15.13
20/03/2015	427887	4520147	13	17.36
20/03/2015	427923	4520200	12.6	17.76
20/03/2015	427958	4520194	12.7	65.24
20/03/2015	427940	4520236	12.5	19.92
20/03/2015	427990	4520256	15.8	10.27
20/03/2015	428003	4520296	12	6.89
20/03/2015	427926	4520146	12.6	15.47
20/03/2015	427888	4520100	13.7	11.35
20/03/2015	427915	4520105	15.3	11.82
20/03/2015	427902	4520039	15.3	20.13
20/03/2015	427855	4520073	15	38.23
20/03/2015	427841	4520012	24.3	4414.83
20/03/2015	427849	4519987	31.1	3408.25
20/03/2015	427865	4519967	36.6	9018.62
20/03/2015	427866	4519949	41.3	6868.45
20/03/2015	427898	4519985	24.1	4071.54
20/03/2015	427928	4519969	31.7	1352.29
20/03/2015	427868	4520007	21.3	1117.6
20/03/2015	427816	4519977	43.1	7832.2
20/03/2015	427818	4519949	19.2	1229.38
20/03/2015	427828	4519920	23	1968.43
20/03/2015	427801	4519935	15.8	283.12
20/03/2015	427779	4519953	16.2	132.85
20/03/2015	427745	4519956	52.1	2439.64
20/03/2015	427774	4519978	17.4	2205.35
20/03/2015	427763	4520019	23.1	1530.05
20/03/2015	427793	4520027	19.5	677.06
20/03/2015	427774	4520050	15.6	29.78
20/03/2015	427785	4520090	49.4	10471.34
20/03/2015	427823	4520068	89.4	19500.16
20/03/2015	427827	4520027	28	2681.35
20/03/2015	427801	4519975	57.5	5349.67
20/03/2015	427791	4519991	28.7	2254.45
20/03/2015	427540	4520380	21.8	1020.42
20/03/2015	427501	4520397	21.7	561.23
20/03/2015	427481	4520454	35.2	4520.72
20/03/2015	427510	4520449	45.3	5060.34
20/03/2015	427529	4520426	74.4	13277.44
20/03/2015	427537	4520434	88.3	9902.14
20/03/2015	427545	4520478	21.9	247.12
20/03/2015	427509	4520485	22.5	863.12
20/03/2015	427575	4520447	34.2	1293.94
20/03/2015	427578	4520416	24.1	181
20/03/2015	427589	4520400	33.7	6580.4
20/03/2015	427612	4520390	37	1573.41
20/03/2015	427588	4520372	36.8	2044.48
20/03/2015	427561	4520359	29.3	1347.16
20/03/2015	427539	4520404	28.4	3234.89
20/03/2015	427596	4520348	95.1	23290.94
20/03/2015	427606	4520300	38.2	85.37
20/03/2015	427654	4520322	42.7	9000.66
20/03/2015	427640	4520350	26	748.58
20/03/2015	427641	4520269	68	710.96
20/03/2015	427685	4520290	49.1	10564.54
20/03/2015	427716	4520270	23.1	200.11
20/03/2015	427735	4520245	45.9	11372.02
20/03/2015	427744	4520216	32	4145.15
20/03/2015	427758	4520177	32.5	720.62
20/03/2015	427754	4520130	53.8	5416.47
20/03/2015	427746	4520093	27.1	1222.08
20/03/2015	427729	4520051	48.6	6333.96
20/03/2015	427705	4520078	22.7	2416.14
20/03/2015	427718	4520122	93.9	15050.49
20/03/2015	427707	4520168	76.3	3189.23
20/03/2015	427677	4520201	18.1	224.7
20/03/2015	427632	4520195	22.6	883.05
20/03/2015	427650	4520139	93.5	29509.48
20/03/2015	427665	4520234	16	930.86
20/03/2015	427675	4520261	35.2	1695.31
20/03/2015	427605	4520259	23.3	1066.07
20/03/2015	427574	4520243	18.4	2257.15
20/03/2015	427622	4520220	22.4	509.16
20/03/2015	427551	4520275	20.5	953.08
20/03/2015	427537	4520337	22.8	751.48
20/03/2015	427574	4520308	61.7	6273.71
20/03/2015	427512	4520362	27.7	1811.68
20/03/2015	427486	4520323	15	77.13
20/03/2015	427445	4520303	15.3	67.27
20/03/2015	427510	4520283	16.3	53.69
20/03/2015	427451	4520390	14.8	165.06
20/03/2015	427462	4520432	20.1	236.51
20/03/2015	427388	4520406	26.4	694.96
20/03/2015	427437	4520443	20.5	414.88
20/03/2015	427384	4520462	24.5	1186.69
20/03/2015	427346	4520418	30.7	5836.62
20/03/2015	427306	4520395	21.1	797.88
20/03/2015	427343	4520351	16.4	570.21
20/03/2015	428467	4520133	12.2	96.58
20/03/2015	428440	4520133	12.5	41.06
20/03/2015	428411	4520094	11	21.95
20/03/2015	428362	4520094	11.3	84.02
20/03/2015	428390	4520139	12.6	37.96
20/03/2015	428363	4520141	12.5	20.6
20/03/2015	428438	4520171	13	30.73
20/03/2015	428407	4520153	11.4	124.94
20/03/2015	428400	4520193	12.1	125.15
20/03/2015	428361	4520242	13.5	936.33
20/03/2015	428372	4520211	11.6	15.87
20/03/2015	428334	4520227	12.7	27.83
20/03/2015	428308	4520235	11.9	25.06
20/03/2015	428317	4520275	12.5	29.38
20/03/2015	428329	4520307	11.4	31.34
20/03/2015	428315	4520317	10.9	16.41
20/03/2015	428299	4520269	13	26.14
20/03/2015	428319	4520182	12.1	62.47
20/03/2015	428278	4520175	12.6	40.86
20/03/2015	428241	4520191	12.4	54.7
20/03/2015	428212	4520159	12.9	91.11
20/03/2015	428182	4520170	11.4	87.93
20/03/2015	428125	4520179	11.7	24.38
20/03/2015	428158	4520191	13	120.01
20/03/2015	428186	4520217	12	20.6
20/03/2015	428153	4520235	11.2	107.52
20/03/2015	428135	4520220	11.6	29.85
20/03/2015	428090	4520206	12.7	61.26
20/03/2015	428110	4520187	12.5	27.96
20/03/2015	428243	4520169	14.1	57.81
20/03/2015	428344	4520262	14	42.21
20/03/2015	428354	4520119	12.2	20.19
20/03/2015	428317	4520132	11.3	18.98
20/03/2015	428333	4520150	13	22.42
20/03/2015	427717	4520590	17.4	264.95
20/03/2015	427703	4520519	54.7	2330.23
20/03/2015	427689	4520555	42.8	2127.62
20/03/2015	427772	4520523	67.1	8112.68
20/03/2015	427746	4520559	13.6	109.75
20/03/2015	427715	4520615	17.6	474.85
20/03/2015	427707	4520633	15.6	2701.82
20/03/2015	427703	4520694	19.6	1063.1
20/03/2015	427686	4520738	14.9	79.09
20/03/2015	427670	4520761	14.2	55.52
20/03/2015	427744	4520676	11.5	27.62
20/03/2015	427734	4520731	14	26
20/03/2015	427697	4520790	14	48.09
20/03/2015	427817	4520661	12.1	30.59
20/03/2015	427889	4520636	12.3	40.52
20/03/2015	427861	4520607	15	23.37
20/03/2015	427861	4520651	14.2	34.85
20/03/2015	427793	4520800	13.8	53.29
20/03/2015	427874	4520739	13	185.25
20/03/2015	427288	4520169	15.2	93.34
20/03/2015	427339	4520158	16.2	59.77
20/03/2015	427357	4520196	14.8	57.41
20/03/2015	427307	4520218	13.9	102.93
20/03/2015	427412	4520471	23.8	4703.07
20/03/2015	427431	4520465	30.8	6260.68
20/03/2015	427406	4520352	15.5	276.09
20/03/2015	427372	4520327	16.2	59.16
20/03/2015	427365	4520387	26.4	378.14
20/03/2015	427305	4520320	13.2	190.59
20/03/2015	427276	4520349	15.1	263.73
20/03/2015	427256	4520307	16.8	618.3
20/03/2015	427240	4520244	17.6	186.54
20/03/2015	427310	4520274	17.6	70.71
20/03/2015	427371	4520263	12.2	39.44
20/03/2015	427493	4520304	15.1	116.03
20/03/2015	428096	4519903	35.7	328.5
20/03/2015	428098	4519905	63	6698.52
20/03/2015	428108	4519935	28.5	19096.83
20/03/2015	428099	4519961	13.7	146.56
20/03/2015	428079	4520011	26.5	2185.23
20/03/2015	428074	4520049	17.8	265.35
20/03/2015	428080	4520099	20.6	121.43
20/03/2015	427246	4520161	15	151.1
20/03/2015	427229	4520139	12.6	198.33
20/03/2015	427251	4520102	29.2	1085.54
20/03/2015	427272	4520077	23.6	622.66
20/03/2015	427298	4520068	15.6	568.82
20/03/2015	427323	4520037	13.3	450.08
20/03/2015	427341	4519999	15.2	160.33
20/03/2015	427378	4519953	14.5	7.99
20/03/2015	427439	4519928	17.1	27.81
20/03/2015	427475	4519912	27.2	1799
20/03/2015	427497	4519919	50.6	5451.51
20/03/2015	427507	4519941	46.6	8302.1
20/03/2015	427550	4519946	22.7	911.79
20/03/2015	427588	4519944	18.5	264.14
20/03/2015	427615	4519984	16.7	372.15
20/03/2015	427643	4520002	30.5	1863.71
20/03/2015	427647	4520029	23.7	190.07
20/03/2015	427677	4520033	35.7	5326.84
20/03/2015	427687	4520060	17.5	900.56
20/03/2015	427702	4520070	22.2	2180.71
20/03/2015	427680	4520082	90.3	16893.34
20/03/2015	427651	4520060	85.6	16039.72
20/03/2015	427627	4520036	58.3	2580.05
20/03/2015	427594	4520021	29.1	2506.46
20/03/2015	427557	4519994	22.2	1109.98
20/03/2015	427520	4519973	41.2	8673.84
20/03/2015	427532	4520006	19.7	4168.47
20/03/2015	427579	4520043	31.9	531.93
20/03/2015	427607	4520064	39.2	1941.29
20/03/2015	427652	4520097	93.8	23061.4
20/03/2015	427662	4520119	51.5	2077.45
20/03/2015	427619	4520107	27.7	108.63
20/03/2015	427576	4520091	19	940.08
20/03/2015	427534	4520068	19.7	69.53
20/03/2015	427508	4520043	32	1351.67
20/03/2015	427480	4520007	17.2	497.85
20/03/2015	427453	4519986	22.4	5985.02
20/03/2015	427434	4520015	15.6	241.01
20/03/2015	427455	4520048	18.1	1757.35
20/03/2015	427484	4520075	37.6	200.53
20/03/2015	427513	4520086	33.3	2543.5
20/03/2015	427550	4520121	44.4	5094.23
20/03/2015	427577	4520144	63.8	14187.92
20/03/2015	427608	4520183	19.9	1213.79
20/03/2015	427577	4520210	22.8	35.93
20/03/2015	427547	4520184	52.3	18359.63
20/03/2015	427510	4520158	36.9	4680.43
20/03/2015	427485	4520136	15.5	1996.57
20/03/2015	427462	4520174	15.7	1173.03
20/03/2015	427491	4520207	52.4	10057.52
20/03/2015	427503	4520237	21.9	1665.65
20/03/2015	427530	4520241	17.3	241.15
20/03/2015	427472	4520241	18.7	370.5
20/03/2015	427437	4520225	18.3	62.51
20/03/2015	427378	4520277	16.3	40.89
20/03/2015	427345	4520256	15.3	24.85
20/03/2015	428350	4520277	12.6	44.47
20/03/2015	428359	4520302	12.6	50.32
20/03/2015	428270	4520268	12.8	1406.26
20/03/2015	428271	4520288	13.5	76.76
20/03/2015	428280	4520318	14.3	292.36
20/03/2015	428268	4520341	22.6	8797.75
20/03/2015	428234	4520343	12.9	55.76
20/03/2015	428179	4520448	11.8	13.49
20/03/2015	428193	4520416	11.8	14.18
20/03/2015	428161	4520415	17.3	65.81
20/03/2015	428166	4520371	81.7	3297.44
20/03/2015	428147	4520352	87.8	8198.84
20/03/2015	428171	4520345	73.8	4580.61
20/03/2015	428141	4520312	49	3239.61
20/03/2015	428142	4520341	17.8	2366.93
20/03/2015	428115	4520323	15.3	81.44
20/03/2015	428103	4520388	39	20046.21
20/03/2015	428093	4520448	14.8	18951.65
20/03/2015	428040	4520448	17.7	140.16
20/03/2015	428038	4520416	16.2	12060.77
20/03/2015	428016	4520411	17.2	101.61
20/03/2015	427982	4520415	13.6	106.36
20/03/2015	427962	4520387	9.8	70.15
20/03/2015	428046	4520384	12.9	69.94
20/03/2015	428060	4520348	14.8	112.9
20/03/2015	428023	4520380	39	1812.9
20/03/2015	428035	4520347	42.4	5820.84
20/03/2015	428031	4520316	38.9	399.69
20/03/2015	428034	4520290	61.4	8866.59
20/03/2015	428056	4520274	35.6	1657.67
20/03/2015	428073	4520291	59.5	14483.94
20/03/2015	428099	4520306	13.5	267.1
20/03/2015	428138	4520300	17.5	173.41
20/03/2015	428169	4520267	70.8	11730.34
20/03/2015	428199	4520281	15	90.73
20/03/2015	428228	4520277	17.6	68.5
20/03/2015	428251	4520268	19.2	2861.54
20/03/2015	428177	4520312	45	6829.48
20/03/2015	428199	4520346	19	160.6
20/03/2015	428204	4520394	12.6	43.09
20/03/2015	428258	4520464	11.6	109.46
20/03/2015	428309	4520490	12.2	44.47
20/03/2015	428261	4520494	12.1	32.15
20/03/2015	428213	4520498	12	35.93
20/03/2015	428206	4520540	11.2	13.56
20/03/2015	428179	4520543	9.9	74.69
20/03/2015	428140	4520555	9.8	28.78
20/03/2015	428139	4520522	11.2	11.57
20/03/2015	428099	4520594	10.3	49.91
20/03/2015	428053	4520614	10.5	34.83
20/03/2015	428064	4520539	14.7	23.13
20/03/2015	428013	4520562	13	1189.62
20/03/2015	427975	4520549	13.9	103.05
20/03/2015	427930	4520549	13.8	16.32
20/03/2015	427890	4520539	21	1039.28
20/03/2015	427858	4520494	16.8	346.06
20/03/2015	427924	4520572	15.8	23.96
20/03/2015	427959	4520530	15.1	180.29
20/03/2015	427926	4520495	32.9	2022.24
20/03/2015	427926	4520485	80.5	3809.33
20/03/2015	427941	4520459	20.9	666.03
20/03/2015	427974	4520505	19.9	183.6
20/03/2015	428002	4520510	14.7	24.16
20/03/2015	428034	4520516	14	28.84
20/03/2015	428015	4520546	13.9	19.28
20/03/2015	428013	4520620	11.5	13.08
20/03/2015	427971	4520631	10.8	26.3
20/03/2015	427921	4520611	11	512.44
20/03/2015	427879	4520590	13.6	76.89
20/03/2015	428289	4520601	13.3	197.78
20/03/2015	428331	4520602	12.5	77.86
20/03/2015	428186	4520652	11.3	25.2
20/03/2015	428035	4520681	13.2	8.88
20/03/2015	428008	4520690	13.4	78.13
20/03/2015	428024	4520735	13.2	50.39
20/03/2015	427985	4520779	13.2	22.72
20/03/2015	428011	4520822	14.5	32.63
20/03/2015	428045	4520866	14.1	14.25
20/03/2015	428039	4520804	15.6	13.42
20/03/2015	428050	4520779	14.2	14.46
20/03/2015	428050	4520742	14.6	13.15
20/03/2015	427274	4520232	13.2	27.74
20/03/2015	427250	4520166	14.9	214.57
20/03/2015	427259	4520142	14.5	246.17
20/03/2015	427296	4520130	15.2	67.88
20/03/2015	427337	4520164	17	159.36
20/03/2015	427374	4520191	14.9	36.9
20/03/2015	427400	4520215	16.6	137.34
20/03/2015	427429	4520184	21	2822.58
20/03/2015	427391	4520163	13.8	951.3
20/03/2015	427369	4520128	13.8	167.9
20/03/2015	427348	4520094	14.5	36.49
20/03/2015	427366	4520063	14.7	407.33
20/03/2015	427392	4520092	32.1	3750.82
20/03/2015	427415	4520113	33.6	227.17
20/03/2015	427444	4520133	15	11888.67
20/03/2015	427419	4520150	30.6	5632.08
20/03/2015	427470	4520110	39.9	80.68
20/03/2015	427425	4520089	26.2	505.35
20/03/2015	427397	4520042	17.4	677.73
20/03/2015	427410	4519982	15.3	64.09
20/03/2015	427441	4519957	17.7	40.62
20/03/2015	427477	4519982	11.5	66.77
20/03/2015	427371	4520015	21	1586.62
20/03/2015	427346	4520045	17.5	203.01
20/03/2015	427429	4520272	14.3	119.23
20/03/2015	427461	4520262	16.9	175.61
20/03/2015	427469	4520281	15.3	50.87
20/03/2015	427506	4520282	14.9	89.84
20/03/2015	427946	4519845	17.5	18.86
20/03/2015	427901	4519836	15.7	28.98
20/03/2015	427923	4519877	72	10945.56
20/03/2015	427958	4519902	22.1	880.6
20/03/2015	427996	4519924	22.9	787.39
20/03/2015	428020	4519962	57.4	1403.65
20/03/2015	427996	4520005	39	2610.89
20/03/2015	427999	4520056	30.1	2156.34
20/03/2015	428033	4520080	15	29.53
20/03/2015	428020	4520134	20.8	205.42
20/03/2015	428056	4520146	15.4	14.94
06/11/2015	427525	4520564	17.1	14.99
06/11/2015	427555	4520536	19.2	26.81
06/11/2015	427594	4520505	16.8	7.43
06/11/2015	427637	4520459	16.8	44.1
06/11/2015	427693	4520413	17.8	26.47
06/11/2015	427714	4520373	18.7	20.53
06/11/2015	427727	4520346	16.9	53.02
06/11/2015	427759	4520326	20.1	14.18
06/11/2015	427802	4520247	17.6	47.34
06/11/2015	427798	4520311	14.8	29.92
06/11/2015	427812	4520290	16.5	21.61
06/11/2015	427828	4520288	17.5	39.17
06/11/2015	427844	4520318	16	27.89
06/11/2015	427826	4520347	15.2	5.27
06/11/2015	427841	4520357	17.3	18.37
06/11/2015	427861	4520290	17.2	24.85
06/11/2015	427896	4520314	16.5	28.64
06/11/2015	427881	4520326	17.5	38.16
06/11/2015	427875	4520265	16.8	34.04
06/11/2015	427856	4520276	17.6	21.34
06/11/2015	427829	4520264	18.4	17.29
06/11/2015	427835	4520226	17.8	36.13
06/11/2015	427815	4520206	18.1	22.49
06/11/2015	427819	4520178	18.2	46.87
06/11/2015	427847	4520134	21.6	10.54
06/11/2015	427892	4520102	19	26
06/11/2015	427907	4520044	21.6	62.94
06/11/2015	427920	4520119	22.3	188.43
06/11/2015	427945	4520174	17.8	14.79
06/11/2015	427974	4520228	19.3	8.1
06/11/2015	428004	4520296	18.2	13.98
06/11/2015	427933	4520243	17.9	41.87
06/11/2015	427987	4520249	19.9	15.6
06/11/2015	427888	4520234	18.3	66.39
06/11/2015	427964	4520299	19.7	28.7
06/11/2015	427896	4520176	18	24.52
06/11/2015	427885	4520150	19.1	23.91
06/11/2015	427928	4520209	20.8	42.14
06/11/2015	427855	4520181	21	38.97
06/11/2015	427264	4520229	17.8	141.29
06/11/2015	427241	4520193	21.5	19.92
06/11/2015	427249	4520158	21.8	647.81
06/11/2015	427302	4520118	20.8	88.54
06/11/2015	427232	4520145	23.2	120.35
06/11/2015	427248	4520117	23.3	720.69
06/11/2015	427271	4520078	27.9	950.25
06/11/2015	427297	4520078	20.5	485.25
06/11/2015	427324	4520048	20.1	28.03
06/11/2015	427355	4520038	26.6	1046.55
06/11/2015	427347	4520003	31.6	5415.39
06/11/2015	427385	4519952	19.4	34.04
06/11/2015	427445	4519933	19.1	22.9
06/11/2015	427427	4519981	24.9	282.37
06/11/2015	427447	4519992	28.3	1630.28
06/11/2015	427496	4519934	50.7	412.92
06/11/2015	427339	4520099	19.8	304.46
06/11/2015	427302	4520143	19	53.83
06/11/2015	427339	4520138	20.5	80.64
06/11/2015	427358	4520182	20.1	89.76
06/11/2015	427317	4520199	21.4	27.35
06/11/2015	427315	4520226	19.6	49.71
06/11/2015	427271	4520206	20.7	46.87
06/11/2015	427603	4519806	20.8	153.58
06/11/2015	427617	4519795	19.5	52.68
06/11/2015	427640	4519796	20.5	64.36
06/11/2015	427641	4519790	19.1	45.59
06/11/2015	427653	4519756	27.6	211.26
06/11/2015	427632	4519760	20.9	111.44
06/11/2015	427609	4519742	17.5	137.3
06/11/2015	427685	4519755	24.9	1386.53
06/11/2015	427686	4519765	33.9	1803.51
06/11/2015	427728	4519744	26.3	102.66
06/11/2015	427753	4519749	34.7	1475.41
06/11/2015	427752	4519766	20.3	71.39
06/11/2015	427622	4519840	19.3	63.96
06/11/2015	427639	4519827	19.2	108.33
06/11/2015	427641	4519832	20.2	179.78
06/11/2015	427671	4519803	18.7	80.37
06/11/2015	427694	4519777	19.5	54.64
06/11/2015	427665	4519873	18.5	187.21
06/11/2015	427680	4519833	16.8	75.91
06/11/2015	427678	4519890	19	72.13
06/11/2015	427658	4519894	17.4	75.37
06/11/2015	427719	4519910	18.2	71.45
06/11/2015	427715	4519897	20.3	132.98
06/11/2015	427724	4519858	30.6	310.67
06/11/2015	427704	4519838	51.7	4742.52
06/11/2015	427755	4519817	49.9	2925.3
06/11/2015	427767	4519814	37.3	1413.41
06/11/2015	427773	4519794	21.5	31.88
06/11/2015	427755	4519848	16.8	31.88
06/11/2015	427688	4519893	23.2	198.22
06/11/2015	427606	4519906	18.3	49.17
06/11/2015	427646	4519874	17.8	67.4
06/11/2015	427581	4519868	18.6	73.89
06/11/2015	427590	4519845	19.7	70.64
06/11/2015	427546	4519854	18	58.01
06/11/2015	427557	4519824	19.1	49.3
06/11/2015	427538	4519828	19	78.21
06/11/2015	427533	4519843	19.6	45.11
06/11/2015	427444	4519842	17.2	37.08
06/11/2015	427429	4519864	18.5	325.93
06/11/2015	427600	4519819	21	30.93
06/11/2015	427810	4519653	19.7	37.01
06/11/2015	427768	4519674	22.5	10.81
06/11/2015	427819	4519671	21.3	65.71
06/11/2015	427843	4519686	21.3	38.02
06/11/2015	427811	4519718	23	43.22
06/11/2015	427868	4519650	19.1	24.11
06/11/2015	427909	4519629	16.5	58.96
06/11/2015	427930	4519629	17.5	38.36
06/11/2015	427938	4519629	17.5	50.25
06/11/2015	427938	4519611	21	31
06/11/2015	427848	4519710	20.5	62
06/11/2015	427863	4519684	23	35.86
06/11/2015	427471	4519761	24.6	21.21
06/11/2015	427460	4519787	27.3	28.77
06/11/2015	427427	4519802	20.6	48.29
06/11/2015	427456	4519790	20.1	45.25
06/11/2015	427555	4519950	26.5	447.3
06/11/2015	427597	4519949	29.1	927.89
06/11/2015	427604	4519950	24.6	334.78
06/11/2015	427525	4519942	39.6	4116.65
06/11/2015	427526	4520382	36	2051.03
06/11/2015	427549	4520397	33.6	648.22
